-1.61958,8.57061,1.5
-1.71958,8.56994,1.5
-1.82038,8.56927,1.5
-1.92118,8.56859,1.5
-2.02117,8.56791,1.5
-2.12118,8.56723,1.5
-2.22197,8.56655,1.5
-2.32197,8.56586,1.5
-2.42277,8.56517,1.5
-2.52357,8.56447,1.5
-2.62436,8.56377,1.5
-2.72516,8.56307,1.5
-2.82517,8.56237,1.5
-2.92596,8.56166,1.5
-3.02678,8.56095,1.5
-3.12755,8.56023,1.5
-3.22835,8.55951,1.5
-3.32835,8.5588,1.5
-3.42914,8.55808,1.5
-3.52914,8.55735,1.5
-3.62914,8.55663,1.5
-3.72993,8.5559,1.5
-3.82993,8.55517,1.5
-3.92993,8.55443,1.5
-4.03073,8.55369,1.5
-4.13152,8.55295,1.5
-4.23152,8.5522,1.5
-4.33152,8.55146,1.5
-4.43232,8.5507,1.5
-4.53311,8.54995,1.5
-4.63391,8.54919,1.5
-4.73391,8.54843,1.5
-4.83471,8.54766,1.5
-4.93551,8.54689,1.5
-5.0363,8.54612,1.5
-5.1363,8.54535,1.5
-5.23712,8.54457,1.5
-5.3379,8.54379,1.5
-5.43869,8.54301,1.5
-5.5387,8.54222,1.5
-5.63949,8.54143,1.5
-5.74028,8.54064,1.5
-5.84107,8.53984,1.5
-5.94108,8.53905,1.5
-6.04187,8.53825,1.5
-6.14266,8.53744,1.5
-6.24346,8.53663,1.5
-6.34347,8.53583,1.5
-6.44426,8.53501,1.5
-6.54506,8.53419,1.5
-6.64584,8.53337,1.5
-6.74585,8.53256,1.5
-6.84664,8.53173,1.5
-6.94664,8.5309,1.5
-7.04743,8.53007,1.5
-7.14829,8.52923,1.5
-7.24903,8.5284,1.5
-7.34983,8.52755,1.5
-7.44983,8.52671,1.5
-7.54983,8.52587,1.5
-7.65062,8.52502,1.5
-7.75141,8.52417,1.5
-7.85141,8.52332,1.5
-7.95141,8.52246,1.5
-8.05141,8.52161,1.5
-8.15141,8.52075,1.5
-8.2514,8.51988,1.5
-8.35141,8.51902,1.5
-8.45219,8.51814,1.5
-8.55298,8.51726,1.5
-8.65379,8.51638,1.5
-8.75457,8.5155,1.5
-8.85457,8.51462,1.5
-8.95537,8.51373,1.5
-9.05616,8.51283,1.5
-9.15616,8.51194,1.5
-9.25695,8.51104,1.5
-9.35695,8.51015,1.5
-9.45695,8.50925,1.5
-9.55774,8.50834,1.5
-9.65773,8.50743,1.5
-9.75773,8.50653,1.5
-9.85853,8.50561,1.5
-9.95932,8.50469,1.5
-10.0593,8.50377,1.5
-10.1601,8.50284,1.5
-10.2609,8.50191,1.5
-10.3609,8.50099,1.5
-10.4617,8.50005,1.5
-10.5625,8.49911,1.5
-10.6625,8.49818,1.5
-10.7625,8.49724,1.5
-10.8625,8.4963,1.5
-10.9625,8.49535,1.5
-11.0633,8.4944,1.5
-11.1633,8.49345,1.5
-11.2633,8.4925,1.5
-11.3641,8.49153,1.5
-11.4649,8.49057,1.5
-11.5657,8.4896,1.5
-11.6664,8.48863,1.5
-11.7672,8.48765,1.5
-11.8672,8.48668,1.5
-11.9672,8.48571,1.5
-12.068,8.48472,1.5
-12.1688,8.48373,1.5
-12.2688,8.48275,1.5
-12.3696,8.48176,1.5
-12.4696,8.48077,1.5
-12.5696,8.47977,1.5
-12.6704,8.47877,1.5
-12.7704,8.47777,1.5
-12.8712,8.47677,1.5
-12.9712,8.47576,1.5
-13.072,8.47475,1.5
-13.172,8.47374,1.5
-13.2728,8.47271,1.5
-13.3736,8.47169,1.5
-13.5635,8.52938,1.5
-13.5631,8.42916,1.5
-13.5627,8.32915,1.5
-13.5623,8.22892,1.5
-13.5619,8.1287,1.5
-13.5615,8.02862,1.5
-13.5611,7.92824,1.5
-13.5607,7.82808,1.5
-13.5603,7.72763,1.5
-13.5599,7.627,1.5
-13.5594,7.5263,1.5
-13.559,7.42553,1.5
-13.5586,7.32478,1.5
-13.5582,7.224,1.5
-13.5577,7.12321,1.5
-13.5573,7.02241,1.5
-13.5568,6.92161,1.5
-13.5564,6.82082,1.5
-13.556,6.72082,1.5
-13.5555,6.62002,1.5
-13.5551,6.52002,1.5
-13.5546,6.41922,1.5
-13.5542,6.31842,1.5
-13.5537,6.21763,1.5
-13.5532,6.11762,1.5
-13.5528,6.01683,1.5
-13.5523,5.91683,1.5
-13.5518,5.81682,1.5
-13.5514,5.71682,1.5
-13.5509,5.61603,1.5
-13.5504,5.51524,1.5
-13.5499,5.41524,1.5
-13.5494,5.31523,1.5
-13.5489,5.21443,1.5
-13.5485,5.11363,1.5
-13.548,5.01284,1.5
-13.5475,4.91202,1.5
-13.547,4.81124,1.5
-13.5465,4.71124,1.5
-13.5459,4.61124,1.5
-13.5454,4.51045,1.5
-13.5449,4.41045,1.5
-13.5444,4.31045,1.5
-13.5439,4.20964,1.5
-13.5434,4.10885,1.5
-13.5428,4.00805,1.5
-13.5423,3.90726,1.5
-13.5418,3.80725,1.5
-13.5412,3.70646,1.5
-13.5407,3.60566,1.5
-13.5402,3.50566,1.5
-13.5396,3.40486,1.5
-13.5391,3.30406,1.5
-13.5385,3.20326,1.5
-13.538,3.10246,1.5
-13.5374,3.00246,1.5
-13.5369,2.90167,1.5
-13.5363,2.80085,1.5
-13.5357,2.70006,1.5
-13.5352,2.59927,1.5
-13.5346,2.49927,1.5
-13.534,2.39846,1.5
-13.5334,2.29768,1.5
-13.5329,2.19768,1.5
-13.5323,2.09768,1.5
-13.5317,1.99688,1.5
-13.5311,1.89608,1.5
-13.5305,1.79529,1.5
-13.5299,1.69449,1.5
-13.5293,1.59369,1.5
-13.5287,1.49289,1.5
-13.5281,1.39209,1.5
-13.5275,1.29129,1.5
-13.5269,1.19129,1.5
-13.5263,1.0905,1.5
-13.5257,0.990502,1.5
-13.525,0.890501,1.5
-13.5244,0.789706,1.5
-13.5238,0.688909,1.5
-13.5232,0.588907,1.5
-13.5225,0.488904,1.5
-13.5219,0.388105,1.5
-13.5213,0.287312,1.5
-13.5206,0.187285,1.5
-13.52,0.0868975,1.5
-13.5193,-0.0133108,1.5
-13.5591,-0.225417,1.5
-13.4585,-0.223598,1.5
-13.358,-0.221772,1.5
-13.2579,-0.21995,1.5
-13.1577,-0.218124,1.5
-13.0576,-0.216298,1.5
-12.9573,-0.214463,1.5
-12.8571,-0.212629,1.5
-12.7567,-0.210787,1.5
-12.6561,-0.208938,1.5
-12.5554,-0.207086,1.5
-12.4546,-0.205228,1.5
-12.3539,-0.203368,1.5
-12.2531,-0.201505,1.5
-12.1524,-0.199638,1.5
-12.0516,-0.197768,1.5
-11.9516,-0.19591,1.5
-11.8508,-0.194035,1.5
-11.7508,-0.19217,1.5
-11.6501,-0.190288,1.5
-11.5493,-0.188403,1.5
-11.4485,-0.186515,1.5
-11.3485,-0.184639,1.5
-11.2477,-0.182745,1.5
-11.1477,-0.180863,1.5
-11.047,-0.178963,1.5
-10.9462,-0.177059,1.5
-10.8462,-0.175168,1.5
-10.7462,-0.173274,1.5
-10.6454,-0.171362,1.5
-10.5447,-0.169446,1.5
-10.4439,-0.167528,1.5
-10.3431,-0.165607,1.5
-10.2431,-0.163697,1.5
